user_id,product_id,view_timestamp,purchase_timestamp
1680,2481,2023-10-24 02:25:01.933338,2023-10-24 08:25:01.933338
1709,2471,2024-04-22 08:57:12.295181,
1888,2591,2023-10-01 20:04:27.623889,2023-10-02 03:27:27.623889
1531,2127,2024-05-12 00:24:01.425055,
1445,2966,2024-05-09 02:02:08.616665,
1280,2151,2023-11-14 21:22:35.410737,
1694,2105,2023-09-16 08:43:29.163951,2023-09-17 00:00:29.163951
1497,2440,2023-10-31 20:28:20.466561,2023-10-31 23:10:20.466561
1172,2494,2023-09-15 21:12:11.986483,
1403,2669,2024-03-11 01:08:35.858605,
1659,2903,2024-01-16 08:50:26.184008,2024-01-16 15:01:26.184008
1550,2643,2024-03-18 15:33:28.692281,
1208,2450,2024-07-08 03:36:16.240587,
1839,2478,2023-12-15 10:12:11.923687,2023-12-15 13:26:11.923687
1711,2484,2024-01-25 13:25:29.457118,
1756,2423,2024-06-11 14:03:59.411882,
1605,2812,2024-07-26 18:14:52.406361,2024-07-27 02:48:52.406361
1670,2541,2024-06-05 10:26:46.730663,
1666,2293,2023-10-24 20:33:48.754976,
1115,2949,2024-08-05 09:59:29.517839,2024-08-06 05:09:29.517839
1299,2775,2024-01-12 02:19:58.514549,2024-01-12 07:20:58.514549
1362,2589,2024-02-15 13:03:46.093114,
1127,2197,2024-03-21 01:41:13.053174,2024-03-21 03:16:13.053174
1411,2008,2023-12-16 18:39:36.712423,
1320,2394,2024-09-01 20:45:57.985161,
1861,2675,2024-04-27 22:30:31.939117,2024-04-28 20:02:31.939117
1797,2095,2024-03-10 22:49:01.849928,
1470,2661,2024-03-16 07:05:52.922629,2024-03-16 10:23:52.922629
1482,2899,2023-10-01 23:40:21.384929,2023-10-02 20:04:21.384929
1855,2249,2024-07-21 14:38:53.791286,
1665,2670,2023-11-11 16:32:56.051340,
1651,2221,2023-11-08 04:38:53.543773,
1249,2279,2024-06-20 04:31:21.619118,
1816,2276,2024-08-03 08:38:56.447629,2024-08-04 03:14:56.447629
1799,2923,2024-05-14 22:53:04.491043,2024-05-15 08:47:04.491043
1772,2241,2023-10-23 20:41:36.078655,
1675,2236,2024-06-08 07:12:21.709327,
1503,2200,2023-09-12 16:13:17.666782,
1543,2502,2024-07-21 08:46:06.366965,
1021,2234,2023-09-16 05:25:15.476784,
1643,2416,2023-09-28 12:46:10.999607,
1029,2361,2024-01-22 16:14:14.204930,2024-01-22 19:00:14.204930
1869,2852,2024-08-12 20:11:30.148962,2024-08-13 14:30:30.148962
1838,2907,2023-11-16 02:26:06.941245,
1466,2243,2024-08-27 11:50:07.551885,2024-08-28 08:39:07.551885
1473,2959,2023-09-24 15:41:42.967941,
1899,2082,2024-07-01 01:37:27.383653,2024-07-01 17:04:27.383653
1012,2263,2024-05-29 12:38:29.935816,
1192,2762,2024-05-08 05:26:39.756390,2024-05-08 13:58:39.756390
1545,2062,2023-12-02 17:45:14.486098,
1607,2035,2023-12-11 09:55:19.735724,
1588,2891,2024-08-11 05:52:11.029688,
1595,2025,2024-01-06 14:10:52.673243,
1831,2012,2024-07-09 10:11:53.125444,
1604,2001,2024-04-07 11:39:13.486825,
1136,2196,2023-10-25 08:20:47.615903,
1086,2476,2024-05-14 15:55:05.884499,
1324,2180,2023-09-30 23:25:05.103293,
1175,2763,2023-12-02 06:05:36.047564,
1952,2105,2024-03-18 02:51:32.077585,2024-03-18 03:44:32.077585
1528,2145,2023-09-28 12:18:20.613791,2023-09-29 11:20:20.613791
1075,2802,2024-02-05 04:07:03.553992,
1578,2637,2024-07-28 01:12:04.977716,
1553,2982,2024-07-24 01:08:14.448880,
1892,2847,2024-06-20 06:15:46.459513,
1042,2093,2024-01-03 05:12:31.631402,
1507,2529,2023-10-13 06:56:29.125650,
1626,2292,2024-02-25 13:26:02.493293,
1804,2560,2024-01-24 11:33:54.822066,
1887,2095,2023-12-27 05:45:33.294729,
1336,2068,2024-06-24 06:30:31.146031,2024-06-25 00:55:31.146031
1208,2884,2024-06-07 20:39:08.165286,
1262,2410,2023-12-09 08:08:23.042396,
1989,2771,2024-01-24 05:54:17.644969,2024-01-24 10:12:17.644969
1959,2833,2024-08-31 16:46:42.293283,2024-09-01 09:16:42.293283
1762,2332,2024-09-10 04:04:08.612141,
1584,2747,2024-06-21 02:56:12.278188,
1455,2906,2024-06-05 06:18:16.147160,2024-06-05 23:20:16.147160
1228,2834,2024-03-29 08:42:49.727396,
1818,2526,2024-06-28 11:01:10.901963,2024-06-29 02:55:10.901963
1427,2042,2023-11-05 17:32:07.402940,
1278,2836,2024-08-17 06:52:46.781348,2024-08-17 09:43:46.781348
1585,2403,2023-09-20 11:17:53.635527,2023-09-20 18:10:53.635527
1112,2274,2024-03-27 12:45:42.906849,
1597,2651,2024-05-01 00:13:12.740866,
1324,2793,2024-05-22 00:25:03.590419,
1414,2429,2023-09-15 05:48:45.204064,2023-09-15 20:41:45.204064
1061,2612,2024-01-12 02:23:18.643965,2024-01-12 09:00:18.643965
1204,2258,2024-06-14 22:17:50.930668,
1446,2709,2024-01-27 04:02:29.488525,
1342,2133,2024-06-07 07:33:43.653868,
1253,2265,2024-01-02 01:16:16.005453,
1411,2138,2023-11-25 16:23:28.654477,
1637,2746,2024-09-04 19:27:47.924421,
1266,2646,2024-02-12 01:42:41.694701,
1901,2378,2024-08-27 19:13:27.213578,2024-08-28 15:28:27.213578
1831,2367,2024-08-31 22:55:39.053785,2024-09-01 12:38:39.053785
1946,2132,2023-11-02 17:43:06.486013,2023-11-03 17:07:06.486013
1691,2692,2023-12-22 22:35:16.198943,
1034,2932,2023-09-27 18:31:33.095124,2023-09-28 17:45:33.095124
1784,2059,2023-12-05 06:44:22.890313,
1226,2473,2024-07-16 13:11:37.950452,
1297,2593,2024-02-09 14:27:48.501085,
1615,2054,2024-08-03 20:07:40.624417,2024-08-04 19:58:40.624417
1318,2867,2024-02-26 04:26:22.973848,
1833,2580,2024-06-10 21:36:47.883760,
1282,2360,2024-04-10 20:36:09.364667,2024-04-11 11:32:09.364667
1953,2646,2024-03-14 08:09:54.511225,
1993,2563,2024-05-01 11:23:10.989852,2024-05-01 19:19:10.989852
1793,2687,2024-02-02 18:29:43.525610,2024-02-02 22:42:43.525610
1235,2083,2024-04-14 22:07:22.343121,2024-04-15 21:49:22.343121
1824,2268,2023-10-04 11:39:47.881423,2023-10-04 20:32:47.881423
1253,2957,2024-05-10 16:31:52.155557,
1010,2799,2023-10-29 11:27:50.888205,
1273,2306,2023-12-27 06:28:07.288693,
1958,2730,2024-07-18 12:36:43.172353,
1464,2712,2024-08-14 23:10:05.397298,
1925,2416,2024-02-02 06:14:07.696320,
1779,2480,2024-07-11 13:56:27.461682,2024-07-11 14:18:27.461682
1165,2525,2024-01-08 21:32:58.625569,
1346,2366,2024-02-24 02:28:24.017450,
1513,2319,2023-12-06 01:29:11.805661,
1871,2266,2024-08-21 08:40:50.128615,
1775,2824,2023-10-31 10:49:49.603845,
1413,2252,2024-06-19 00:37:37.573671,
1816,2724,2023-10-21 12:56:10.944825,2023-10-22 01:03:10.944825
1378,2751,2023-10-20 07:52:37.726345,2023-10-20 12:54:37.726345
1317,2570,2024-02-22 22:30:03.172820,
1546,2775,2024-01-04 10:26:49.558699,2024-01-04 15:01:49.558699
1961,2474,2023-10-25 20:03:21.337280,
1234,2059,2024-01-20 14:22:06.343560,2024-01-20 15:52:06.343560
1763,2390,2024-06-19 02:17:37.410345,2024-06-19 16:37:37.410345
1149,2583,2024-02-23 19:06:11.890187,
1605,2256,2024-02-27 23:17:30.176694,2024-02-28 12:41:30.176694
1309,2059,2024-07-19 02:21:39.277612,
1446,2388,2023-10-14 18:18:52.093033,2023-10-15 15:13:52.093033
1593,2626,2024-07-02 16:54:26.315421,
1322,2909,2023-12-31 20:22:55.902147,
1399,2709,2024-05-26 02:58:47.456187,
1293,2485,2024-04-19 02:06:41.295929,2024-04-19 15:33:41.295929
1692,2983,2023-11-29 06:31:38.287933,
1508,2734,2024-07-20 14:13:20.584338,2024-07-20 18:21:20.584338
1420,2929,2023-11-04 21:52:38.916094,
1816,2424,2024-05-28 11:32:30.272130,2024-05-28 20:16:30.272130
1128,2373,2024-08-30 10:28:07.274193,2024-08-30 13:11:07.274193
1571,2570,2024-02-03 11:05:25.900247,
1927,2620,2023-09-29 14:47:45.716338,
1586,2167,2023-12-29 21:16:21.422102,
1357,2304,2024-07-07 06:24:55.502520,
1884,2182,2023-11-14 05:47:22.133990,
1715,2967,2024-08-24 11:33:25.268033,2024-08-25 06:14:25.268033
1841,2868,2024-07-19 20:56:11.755212,
1723,2184,2024-04-01 19:03:50.081389,
1649,2749,2024-03-30 15:56:03.756994,2024-03-31 07:41:03.756994
1984,2265,2023-10-16 08:02:44.558565,2023-10-17 01:29:44.558565
1743,2646,2023-10-18 23:00:07.298182,
1139,2637,2024-06-27 16:03:08.487042,
1762,2810,2023-10-26 02:20:12.320282,2023-10-26 06:39:12.320282
1085,2458,2023-10-04 06:17:02.174407,
1676,2092,2024-06-22 23:24:52.340525,2024-06-23 00:05:52.340525
1765,2764,2023-12-01 22:13:51.919161,
1867,2893,2023-11-23 02:29:35.884070,
1898,2178,2024-02-05 01:06:38.414206,
1871,2618,2024-05-19 09:31:06.834747,2024-05-19 15:17:06.834747
1559,2005,2024-08-19 04:15:47.537657,2024-08-19 15:21:47.537657
1806,2243,2023-10-12 10:22:33.923958,
1415,2627,2024-04-12 19:28:58.727905,
1682,2379,2024-08-11 19:39:55.545615,2024-08-12 06:36:55.545615
1826,2146,2023-10-09 03:01:34.664527,
1252,2855,2024-09-09 22:35:03.873783,
1601,2475,2023-11-22 23:08:19.169009,2023-11-23 08:47:19.169009
1347,2820,2024-05-04 16:16:21.923492,2024-05-04 22:42:21.923492
1280,2072,2024-07-03 07:49:28.325741,
1933,2094,2023-10-15 07:58:09.617739,2023-10-16 06:42:09.617739
1664,2492,2024-07-17 04:43:11.210634,
1040,2359,2024-07-03 04:13:04.092039,2024-07-04 01:35:04.092039
1966,2581,2023-10-26 11:45:16.995886,
1877,2170,2024-08-20 21:30:46.057843,
1511,2260,2023-09-30 05:35:04.559430,
1459,2529,2024-08-14 06:25:24.891899,
1057,2218,2024-02-16 22:39:05.443237,
1940,2685,2024-06-02 07:53:36.993160,2024-06-02 12:04:36.993160
1730,2373,2024-03-10 22:37:53.550149,
1368,2559,2024-01-29 12:37:15.852295,
1584,2839,2024-02-14 13:44:27.790243,2024-02-15 03:29:27.790243
1398,2272,2024-01-19 00:17:17.783587,2024-01-19 04:37:17.783587
1081,2780,2024-08-08 11:41:00.347957,
1915,2235,2023-12-21 04:07:51.089911,
1157,2454,2024-02-21 15:20:08.969899,
1761,2704,2023-11-05 00:34:26.137291,
1400,2948,2024-04-23 00:49:03.150794,2024-04-23 07:54:03.150794
1213,2900,2024-04-24 01:58:49.497852,
1166,2937,2024-05-05 03:35:37.602263,
1398,2583,2024-03-11 22:52:14.829274,2024-03-12 19:41:14.829274
1308,2991,2024-07-30 03:55:54.411189,
1719,2466,2024-03-04 16:46:36.592587,
1158,2610,2023-10-13 18:39:09.828280,2023-10-14 10:03:09.828280
1227,2423,2024-01-29 15:07:35.949457,
1530,2589,2024-02-11 20:37:06.574500,2024-02-12 02:52:06.574500
1855,2652,2024-05-03 11:02:40.091305,
1927,2092,2024-06-28 21:45:08.991745,
1604,2192,2023-12-11 17:40:33.933843,2023-12-12 16:52:33.933843
1179,2238,2024-09-08 19:38:13.772891,
1902,2280,2024-03-28 07:16:14.417850,
1740,2371,2023-09-18 20:54:06.527788,
1763,2676,2024-01-29 10:35:35.053316,
1221,2920,2024-05-29 06:56:33.858632,
1325,2437,2024-03-04 22:30:19.201300,
1375,2557,2024-06-23 03:34:45.335983,
1014,2743,2024-01-15 09:25:37.893202,
1646,2391,2024-04-05 08:04:06.905672,
1530,2983,2024-01-07 04:48:49.736340,2024-01-08 04:21:49.736340
1196,2755,2023-12-19 12:16:51.509234,
1547,2727,2023-09-21 06:10:06.193259,
1602,2308,2024-04-16 19:53:07.105313,
1008,2768,2023-09-22 10:34:25.568041,2023-09-23 02:15:25.568041
1131,2736,2024-07-03 20:00:54.291525,
1654,2764,2023-12-23 08:17:41.952893,2023-12-23 18:56:41.952893
1186,2484,2024-07-03 02:10:21.119285,2024-07-03 02:19:21.119285
1589,2160,2024-03-02 00:22:43.622561,
1205,2767,2024-01-20 06:52:39.431752,
1949,2008,2024-04-12 00:48:48.170670,2024-04-12 01:24:48.170670
1984,2540,2023-12-05 18:02:37.021596,2023-12-06 00:33:37.021596
1228,2640,2023-11-09 00:56:21.934026,
1724,2751,2023-12-11 06:21:43.618865,2023-12-11 15:42:43.618865
1617,2348,2023-12-08 19:35:39.092362,
1701,2044,2024-03-24 15:54:04.695652,
1942,2142,2024-06-26 17:30:07.815650,
1654,2449,2024-06-06 22:35:56.175515,
1135,2719,2024-06-16 19:10:59.422226,2024-06-17 18:41:59.422226
1243,2567,2024-08-22 21:54:56.585323,
1440,2056,2024-04-09 00:05:07.889004,
1826,2419,2024-09-04 15:30:32.487152,
1656,2008,2024-01-31 14:31:30.970967,
1685,2735,2024-08-18 07:29:53.860320,
1694,2503,2024-09-07 21:19:30.632013,
1245,2478,2023-11-14 04:25:28.713815,2023-11-15 03:56:28.713815
1155,2175,2023-12-07 03:15:25.646455,2023-12-08 02:53:25.646455
1311,2993,2024-01-05 21:15:23.897033,2024-01-06 10:23:23.897033
1012,2404,2024-06-07 07:45:31.816318,2024-06-07 11:41:31.816318
1955,2605,2024-01-20 18:42:48.599459,
1278,2353,2024-04-14 19:12:05.477348,
1999,2303,2024-05-25 16:00:20.914743,
1813,2077,2024-01-18 04:28:04.715594,2024-01-18 04:56:04.715594
1015,2676,2024-04-06 01:36:08.278795,
1172,2869,2023-11-02 15:20:28.463624,2023-11-02 23:33:28.463624
1462,2378,2024-08-23 02:52:38.576005,2024-08-23 09:08:38.576005
1573,3000,2024-07-13 07:59:25.315056,
1757,2477,2024-07-03 17:29:19.558460,
1257,2756,2024-08-31 03:53:32.729661,
1344,2277,2024-03-27 17:50:26.929303,2024-03-27 22:13:26.929303
1307,2847,2023-11-14 20:35:42.570081,
1464,2970,2023-09-25 14:29:15.758624,
1635,2187,2023-10-02 06:03:42.015572,
1785,2373,2024-04-18 11:44:17.712872,
1408,2125,2023-09-19 00:23:26.315924,
1563,2178,2024-03-04 07:38:36.310467,
1839,2170,2024-01-10 21:36:26.057447,2024-01-11 18:40:26.057447
1560,2381,2024-04-23 01:03:52.731546,
1850,2099,2024-07-02 06:48:49.006235,
1325,2461,2024-01-14 04:43:07.199539,
1574,2119,2023-11-15 13:16:38.351934,2023-11-16 00:06:38.351934
1455,2026,2024-06-30 19:34:00.357815,
1008,2969,2024-07-24 20:17:21.756804,
1533,2927,2023-10-03 11:45:35.796726,
1025,2999,2023-11-04 16:30:53.187172,2023-11-05 08:19:53.187172
1555,2425,2024-05-26 02:54:20.416213,
1554,2431,2023-11-02 11:23:59.732628,2023-11-02 18:05:59.732628
1324,2565,2023-10-22 06:00:35.838667,
1076,2865,2024-03-21 23:04:52.541413,
1709,2486,2024-01-23 00:14:36.741542,
1747,2232,2023-10-08 05:30:04.744098,
1550,2976,2024-05-26 01:31:03.971799,
1942,2919,2024-05-10 13:51:47.062831,
1428,2752,2024-04-12 18:35:17.131307,
1363,2382,2024-01-12 15:55:12.869868,2024-01-12 20:30:12.869868
1014,2298,2024-01-07 13:34:08.153150,
1527,2234,2024-09-02 03:52:01.579598,
1027,2471,2024-06-05 05:19:43.525391,
1309,2052,2024-02-18 07:11:24.226856,
1181,2569,2024-05-02 05:21:32.126101,
1875,2043,2024-03-07 16:23:06.382879,
1938,2260,2024-01-05 14:56:12.277988,
1971,2255,2024-05-27 00:42:08.749164,2024-05-27 06:22:08.749164
1553,2502,2024-04-03 23:51:53.599740,2024-04-04 21:14:53.599740
1514,2707,2024-08-01 15:43:43.187486,
1710,2299,2024-04-22 21:19:56.459762,
1620,2453,2024-01-20 01:33:13.587683,2024-01-20 12:45:13.587683
1538,2594,2024-05-11 19:35:51.193254,
1329,2612,2024-07-05 05:01:01.323513,2024-07-05 14:26:01.323513
1913,2063,2024-01-27 22:31:51.407397,2024-01-28 11:57:51.407397
1105,2617,2024-06-05 19:43:49.599813,
1687,2259,2023-12-28 07:22:27.570177,
1259,2614,2023-11-15 15:27:17.545110,
1671,2045,2023-09-12 09:28:00.066228,
1763,2331,2024-05-25 03:20:39.268321,
1521,2401,2024-04-07 23:02:20.323921,
1387,2495,2024-07-18 11:14:16.961549,
1415,2794,2024-06-19 06:37:15.199364,
1266,2328,2024-04-06 00:07:27.478704,
1320,2918,2023-11-17 05:47:29.904936,
1105,2696,2024-01-05 23:07:11.078304,
1660,2617,2024-07-03 03:30:50.631500,
1821,2949,2024-04-22 00:55:37.622543,
1314,2147,2024-05-02 08:41:48.341985,2024-05-02 16:51:48.341985
1652,2410,2023-10-19 18:18:43.138121,2023-10-19 22:53:43.138121
1686,2501,2024-03-10 23:08:44.879708,2024-03-11 00:12:44.879708
1107,2220,2024-01-10 16:38:58.596058,
1883,2658,2023-10-10 03:44:27.549065,2023-10-10 12:54:27.549065
1096,2989,2024-01-16 09:45:39.546756,
1922,2231,2024-01-06 10:31:50.604726,
1246,2111,2024-05-01 02:22:01.955168,2024-05-01 09:23:01.955168
1678,2128,2024-08-28 11:49:53.458558,
1803,2619,2024-07-07 20:11:48.675184,
1851,2394,2024-05-13 10:58:52.504159,
1395,2111,2024-06-04 02:27:08.102218,
1280,2333,2024-01-12 08:48:21.247277,
1132,2013,2023-09-15 21:35:52.581221,
1098,2120,2023-11-27 07:44:55.606175,
1711,2001,2024-05-21 21:55:18.441986,
1652,2149,2024-01-17 17:56:25.498967,2024-01-18 11:48:25.498967
1078,2226,2024-06-25 04:32:06.558921,
1253,2132,2024-05-31 20:40:45.407233,
1887,2474,2023-09-29 07:45:20.612760,2023-09-30 02:42:20.612760
1706,2035,2024-02-18 19:02:21.309700,
1275,2187,2024-02-12 00:17:10.164945,
1243,2264,2023-11-11 11:47:22.329118,
1963,2678,2024-02-09 22:53:57.446131,2024-02-10 17:28:57.446131
1535,2210,2024-07-29 19:05:47.877606,
1540,2026,2024-01-18 00:30:53.284523,2024-01-18 22:49:53.284523
1322,2579,2024-01-26 19:54:48.185478,2024-01-27 15:38:48.185478
1849,2668,2024-07-10 10:49:46.986016,
1599,2020,2024-06-25 19:31:28.210968,
1555,2907,2024-04-09 20:48:08.520727,
1401,2950,2024-06-14 16:17:15.327796,
1467,2260,2023-12-03 03:06:38.578245,
1887,2101,2024-02-23 13:35:01.946335,
1353,2300,2024-06-29 15:15:15.924207,2024-06-29 21:12:15.924207
1908,2130,2023-09-23 22:35:42.483717,2023-09-24 16:57:42.483717
1342,2465,2023-09-19 01:42:20.092726,
1455,2748,2023-12-16 02:41:22.206195,
1332,2739,2023-10-19 23:42:04.708064,
1233,2778,2024-01-14 13:54:55.166322,
1102,2953,2024-08-01 01:05:56.602037,
1108,2165,2023-11-09 12:09:24.667130,
1704,2335,2023-10-09 03:09:35.600251,
1875,2424,2024-08-20 17:35:55.423327,
1364,2060,2024-09-02 22:59:02.135148,
1560,2117,2024-01-13 04:06:01.368158,
1915,2968,2024-09-05 14:24:01.779264,2024-09-05 15:12:01.779264
1509,2988,2024-08-02 23:30:46.518493,
1857,2292,2024-05-26 01:13:31.143270,
1917,2898,2024-02-16 06:35:00.586281,2024-02-16 11:25:00.586281
1204,2684,2024-05-07 11:18:56.666162,
1121,2945,2024-04-20 13:18:25.980938,2024-04-21 06:20:25.980938
1188,2907,2024-02-17 07:48:10.917176,2024-02-17 11:12:10.917176
1586,2768,2023-10-01 07:09:48.432424,
1788,2840,2024-01-10 16:00:08.234419,2024-01-11 01:54:08.234419
1796,2130,2024-09-01 15:02:57.720104,2024-09-01 23:46:57.720104
1013,2725,2024-02-08 05:21:20.673609,2024-02-08 18:48:20.673609
1535,2302,2024-04-01 02:55:23.740921,
1642,2573,2024-08-14 19:03:45.753455,
1832,2505,2024-03-27 00:18:59.652097,2024-03-27 05:47:59.652097
1579,2761,2024-05-10 00:20:57.302500,2024-05-10 20:20:57.302500
1997,2960,2023-12-29 08:38:57.725116,2023-12-29 14:16:57.725116
1284,2475,2023-10-16 18:28:57.409887,
1579,2420,2024-02-02 05:47:35.460415,
1703,2409,2024-03-30 11:55:02.615597,
1935,2559,2024-03-09 01:14:29.131473,2024-03-09 03:56:29.131473
1348,2159,2023-10-01 15:28:59.215976,
1922,2235,2023-09-13 03:09:11.003641,
1257,2677,2023-10-13 17:50:09.000763,2023-10-14 03:12:09.000763
1905,2913,2024-07-08 15:47:33.810734,
1479,2487,2024-04-27 01:06:14.202193,
1342,2524,2024-03-05 04:09:00.431646,
1006,2821,2023-10-17 03:52:13.919283,
1261,2585,2023-11-26 07:48:24.646533,2023-11-26 12:22:24.646533
1940,2447,2024-05-01 19:55:58.146082,2024-05-01 20:51:58.146082
1116,2538,2024-09-02 14:21:35.769417,2024-09-02 23:26:35.769417
1019,2815,2024-03-02 16:54:48.015438,
1629,2618,2023-10-23 22:13:48.612165,
1309,2739,2024-06-24 09:44:46.808857,
1261,2528,2024-03-01 17:53:33.772395,2024-03-02 08:27:33.772395
1762,2224,2024-08-03 13:59:16.496171,
1020,2624,2023-12-17 12:40:17.798680,2023-12-18 09:18:17.798680
1513,2058,2024-05-03 04:09:11.981097,
1723,2940,2024-01-31 06:40:34.924657,2024-02-01 05:52:34.924657
1615,2562,2024-01-25 05:59:00.752981,
1456,2088,2024-01-29 01:21:49.067857,2024-01-29 01:39:49.067857
1133,2937,2023-11-18 21:14:52.616224,2023-11-19 12:10:52.616224
1208,2813,2023-09-28 00:48:28.513823,
1583,2155,2024-02-19 08:21:56.432493,2024-02-20 04:21:56.432493
1289,2545,2023-12-16 22:36:53.812701,
1879,2420,2024-07-13 11:20:17.192317,
1240,2963,2024-04-04 19:45:24.613719,2024-04-05 04:45:24.613719
1726,2070,2023-11-05 22:28:54.794286,2023-11-06 17:20:54.794286
1727,2054,2024-05-23 02:48:13.933845,2024-05-23 17:00:13.933845
1203,2288,2023-10-17 01:22:43.082214,
1198,2216,2024-05-12 18:28:18.635417,2024-05-13 09:28:18.635417
1435,2332,2024-07-02 22:01:11.867637,
1166,2318,2024-02-09 22:36:51.512182,
1365,2103,2024-06-14 00:37:34.251787,
1845,2373,2023-12-03 20:01:44.060547,
1245,2817,2023-10-04 00:16:31.974635,
1653,2418,2024-01-31 02:59:08.903285,
1125,2537,2024-03-20 14:32:14.837568,2024-03-21 14:22:14.837568
1517,2531,2024-08-29 10:10:02.531948,
1254,2121,2024-05-19 16:22:45.356462,
1778,2037,2024-08-18 17:37:34.624227,
1013,2183,2024-04-07 21:58:57.672877,2024-04-07 23:30:57.672877
1940,2462,2023-12-06 19:17:16.999314,2023-12-07 14:24:16.999314
1933,2531,2023-12-29 21:22:21.106983,
1942,2745,2024-02-02 22:28:01.124535,
1763,2762,2024-07-19 15:08:17.512570,
1046,2886,2023-09-24 10:07:41.902860,
1971,2526,2024-04-07 08:53:00.695302,
1840,2003,2024-03-18 12:00:14.153630,
1157,2855,2024-04-07 11:12:38.061262,
1511,2333,2024-09-04 16:17:56.643821,2024-09-05 11:19:56.643821
1389,2487,2023-11-04 14:11:50.691443,
1571,2715,2024-08-23 10:38:47.639491,2024-08-24 07:40:47.639491
1303,2607,2024-02-22 17:52:52.408396,2024-02-22 23:30:52.408396
1113,2621,2024-08-23 08:57:06.667692,
1801,2097,2023-11-11 19:01:59.065826,
1016,2556,2023-11-28 03:05:05.827822,
1742,2390,2023-11-21 03:05:50.154364,
1399,2260,2023-09-27 07:47:36.129852,2023-09-27 11:07:36.129852
1478,2418,2023-10-10 08:39:58.763866,2023-10-10 18:11:58.763866
1544,2231,2024-05-18 05:49:14.091225,
1703,2873,2023-11-24 11:40:57.411394,2023-11-24 22:57:57.411394
1599,2021,2024-07-08 04:06:20.028585,
1953,2898,2023-11-04 17:58:18.918549,
1763,2900,2024-04-16 01:45:05.744982,
1371,2560,2024-01-06 12:33:14.202999,
1542,2285,2024-06-03 07:19:01.705516,
1553,2998,2024-07-02 14:41:15.047098,
1258,2823,2023-10-13 12:34:05.976496,
1270,2134,2024-04-01 22:39:42.304525,2024-04-02 00:27:42.304525
1766,2095,2024-03-31 08:52:52.381238,2024-03-31 16:56:52.381238
1780,2241,2024-07-20 14:40:07.119870,
1940,2752,2024-03-19 13:10:06.621016,
1827,2293,2024-08-11 17:19:40.287843,
1505,2166,2023-09-16 06:05:05.088175,
1762,2087,2024-05-24 13:21:04.412119,
1985,2791,2024-04-13 08:15:27.480482,
1491,2908,2024-06-23 05:46:32.036810,
1103,2226,2023-10-22 20:01:11.411772,2023-10-23 00:59:11.411772
1896,2306,2023-11-05 09:26:07.173772,
1040,2776,2024-04-05 16:19:58.975281,
1616,2737,2024-04-11 13:18:51.003847,
1463,2228,2024-08-29 03:11:22.127651,
1483,2430,2023-10-18 08:04:15.105588,
1040,2173,2023-10-20 07:40:34.132930,
1598,2133,2024-06-22 11:00:30.202301,
1540,2506,2024-06-24 17:21:51.418836,
1464,2830,2024-07-24 13:47:12.011395,
1280,2866,2024-07-29 04:45:56.599565,
1293,2509,2024-07-28 09:06:39.394099,
1170,2598,2023-12-17 05:03:53.906216,
1690,2855,2024-05-07 21:25:05.660762,
1527,2735,2024-04-07 15:55:30.364188,
1619,2250,2024-03-02 12:19:11.176772,
1601,2125,2023-11-13 15:10:05.360714,
1137,2759,2024-02-05 22:04:46.821100,2024-02-06 00:38:46.821100
1875,2343,2024-04-24 13:05:22.110262,2024-04-25 02:12:22.110262
1321,2822,2024-05-17 09:32:55.789826,2024-05-17 18:28:55.789826
1289,2489,2024-02-05 11:05:12.775792,
1252,2982,2024-02-03 07:07:51.140414,
1392,2412,2024-07-28 18:26:17.937910,2024-07-28 21:51:17.937910
1217,2376,2024-05-20 22:35:04.244742,
1011,2799,2023-09-29 17:46:46.301797,2023-09-30 08:42:46.301797
1991,2590,2024-03-03 07:21:19.000615,
1608,2818,2023-12-18 20:03:09.582722,
1931,2897,2024-01-25 18:25:56.716595,
1576,2509,2024-01-13 03:21:34.734944,
1924,2784,2024-06-27 14:40:12.530298,2024-06-28 01:05:12.530298
1785,2168,2024-01-03 07:24:48.901573,2024-01-04 01:30:48.901573
1480,2933,2024-07-15 13:53:50.654176,2024-07-15 21:37:50.654176
1061,2369,2024-07-21 04:47:12.480519,
1546,2582,2024-05-18 20:57:18.619355,
1497,2505,2024-08-31 22:22:43.814118,
1315,2069,2023-12-03 23:55:35.920274,
1614,2888,2023-12-30 11:38:46.155471,
1569,2595,2024-06-09 09:00:34.616734,2024-06-09 13:33:34.616734
1923,2454,2024-06-20 10:40:32.773262,2024-06-21 01:09:32.773262
1350,2110,2024-01-06 22:21:40.717314,2024-01-07 09:15:40.717314
1051,2403,2024-06-03 22:11:14.681502,
1087,2068,2024-04-19 16:48:30.768399,
1042,2731,2023-10-14 08:22:25.563281,
1196,2760,2024-02-20 01:41:18.071771,2024-02-20 23:12:18.071771
1112,2765,2024-08-10 08:38:21.894339,2024-08-11 00:30:21.894339
1026,2410,2024-02-07 10:51:51.584067,
1777,2317,2024-03-06 16:22:10.727058,
1749,2818,2024-03-18 09:14:02.899552,2024-03-19 03:43:02.899552
1662,2909,2024-01-26 07:18:49.774991,
1833,2736,2023-10-02 06:23:36.236216,2023-10-02 19:37:36.236216
1274,2706,2024-06-26 19:43:17.349444,
1265,2963,2023-10-05 16:53:21.324050,
1469,2862,2024-05-27 21:37:18.177864,
1026,2034,2024-02-06 01:41:02.401253,
